timestamp,source_ip,dest_ip,port,protocol,bytes,failed_login,event_type
2026-02-16T20:55:12.336055,192.168.1.13,24.187.222.12,53,TCP,6074,0,connection
2026-02-16T20:55:14.336055,192.168.1.42,147.242.228.179,5432,TCP,30687,0,connection
2026-02-16T20:55:22.336055,192.168.1.6,74.87.118.227,3306,TCP,17521,0,connection
2026-02-16T20:55:23.336055,192.168.1.19,81.98.13.136,3306,TCP,5626,0,connection
2026-02-16T20:55:27.336055,192.168.1.8,161.80.241.241,25,TCP,8879,0,connection
2026-02-16T20:55:37.336055,192.168.1.37,161.80.241.241,53,UDP,41544,0,connection
2026-02-16T20:56:00.336055,192.168.1.16,219.241.216.121,3306,TCP,27145,0,connection
2026-02-16T20:56:03.336055,192.168.1.14,126.20.137.102,25,TCP,2922,0,connection
2026-02-16T20:56:03.336055,192.168.1.39,57.113.154.237,25,TCP,29045,0,connection
2026-02-16T20:56:04.336055,192.168.1.5,86.193.82.21,22,ICMP,7982,0,connection
2026-02-16T20:56:30.336055,192.168.1.16,90.242.158.244,80,ICMP,24335,0,connection
2026-02-16T20:56:30.336055,192.168.1.3,140.214.56.64,22,TCP,20402,0,connection
2026-02-16T20:56:36.336055,192.168.1.19,50.144.187.117,22,UDP,22370,0,connection
2026-02-16T20:56:39.336055,192.168.1.4,28.204.74.29,53,TCP,9004,0,connection
2026-02-16T20:56:42.336055,192.168.1.36,49.53.217.151,993,UDP,11002,0,connection
2026-02-16T20:56:43.336055,192.168.1.17,36.188.249.173,80,ICMP,14053,0,connection
2026-02-16T20:56:45.336055,192.168.1.13,97.154.249.150,3306,UDP,37308,0,connection
2026-02-16T20:56:45.336055,192.168.1.47,81.144.167.53,110,TCP,47909,0,connection
2026-02-16T20:56:51.336055,192.168.1.16,81.98.13.136,5432,ICMP,27845,0,connection
2026-02-16T20:56:54.336055,192.168.1.4,64.48.49.181,53,ICMP,2360,0,connection
2026-02-16T20:56:58.336055,192.168.1.23,168.101.82.211,993,ICMP,6863,0,connection
2026-02-16T20:57:31.336055,192.168.1.17,64.238.54.71,993,TCP,10966,0,connection
2026-02-16T20:57:33.336055,192.168.1.41,209.255.64.126,143,TCP,47585,0,connection
2026-02-16T20:57:37.336055,192.168.1.6,109.9.5.132,110,ICMP,39018,0,connection
2026-02-16T20:57:39.336055,192.168.1.39,116.182.148.154,443,UDP,22947,0,connection
2026-02-16T20:57:47.336055,192.168.1.25,57.109.16.57,25,UDP,12857,0,connection
2026-02-16T20:58:02.336055,192.168.1.45,23.194.217.19,80,TCP,26479,0,connection
2026-02-16T20:58:03.336055,192.168.1.27,50.144.187.117,3306,ICMP,34634,0,connection
2026-02-16T20:58:17.336055,192.168.1.10,36.188.249.173,6379,UDP,6263,0,connection
2026-02-16T20:58:24.336055,192.168.1.47,71.158.3.13,110,TCP,40788,0,connection
2026-02-16T20:58:24.336055,192.168.1.37,55.173.21.28,3306,ICMP,44470,0,connection
2026-02-16T20:58:27.336055,192.168.1.31,63.161.220.192,80,UDP,5788,0,connection
2026-02-16T20:58:40.336055,192.168.1.24,66.94.65.84,993,UDP,20293,0,connection
2026-02-16T20:58:40.336055,192.168.1.12,103.14.245.139,53,UDP,43784,0,connection
2026-02-16T20:59:19.336055,192.168.1.19,173.245.173.94,53,TCP,6339,0,connection
2026-02-16T20:59:30.336055,192.168.1.38,71.158.3.13,80,ICMP,29762,0,connection
2026-02-16T20:59:36.336055,192.168.1.32,175.61.161.216,3306,ICMP,31930,0,connection
2026-02-16T20:59:51.336055,192.168.1.22,23.194.217.19,6379,UDP,37274,0,connection
2026-02-16T20:59:53.336055,192.168.1.11,28.204.74.29,25,TCP,32659,0,connection
2026-02-16T20:59:55.336055,192.168.1.26,153.23.30.59,3306,UDP,17271,0,connection
2026-02-16T20:59:59.336055,192.168.1.26,64.48.49.181,25,UDP,1101,0,connection
2026-02-16T21:00:14.336055,192.168.1.22,173.245.173.94,3306,UDP,18747,0,connection
2026-02-16T21:00:30.336055,192.168.1.10,117.152.251.51,110,TCP,16784,0,connection
2026-02-16T21:00:47.336055,192.168.1.22,36.188.249.173,6379,UDP,33643,0,connection
2026-02-16T21:00:51.336055,192.168.1.24,116.182.148.154,995,UDP,10903,0,connection
2026-02-16T21:01:04.336055,192.168.1.14,161.80.241.241,3306,ICMP,44337,0,connection
2026-02-16T21:01:06.336055,192.168.1.30,182.152.236.213,53,UDP,33611,0,connection
2026-02-16T21:01:29.336055,192.168.1.32,74.87.118.227,22,TCP,17021,0,connection
2026-02-16T21:01:38.336055,192.168.1.47,171.6.85.200,5432,TCP,8512,0,connection
2026-02-16T21:01:39.336055,192.168.1.31,62.226.246.239,6379,TCP,11141,0,connection
2026-02-16T21:01:40.336055,192.168.1.27,90.242.158.244,143,UDP,13840,0,connection
2026-02-16T21:01:43.336055,192.168.1.2,64.190.28.148,110,TCP,48608,0,connection
2026-02-16T21:01:45.336055,192.168.1.26,66.94.65.84,443,UDP,18793,0,connection
2026-02-16T21:01:54.336055,192.168.1.36,56.185.247.188,3306,UDP,18551,0,connection
2026-02-16T21:01:57.336055,192.168.1.33,57.109.16.57,3306,TCP,13930,0,connection
2026-02-16T21:02:16.336055,192.168.1.44,46.179.20.68,3306,UDP,38403,0,connection
2026-02-16T21:02:20.336055,192.168.1.48,36.188.249.173,993,ICMP,20723,0,connection
2026-02-16T21:02:20.336055,192.168.1.11,141.140.141.89,995,ICMP,34111,0,connection
2026-02-16T21:02:42.336055,192.168.1.34,163.49.235.155,3306,ICMP,48758,0,connection
2026-02-16T21:02:56.336055,192.168.1.2,120.125.223.158,25,TCP,28057,0,connection
2026-02-16T21:03:10.336055,192.168.1.46,57.109.16.57,80,TCP,23868,0,connection
2026-02-16T21:03:24.336055,192.168.1.22,56.185.247.188,80,UDP,10793,0,connection
2026-02-16T21:03:29.336055,192.168.1.26,46.119.42.203,143,ICMP,14299,0,connection
2026-02-16T21:03:55.336055,192.168.1.31,86.193.82.21,80,ICMP,30917,0,connection
2026-02-16T21:04:02.336055,192.168.1.11,81.204.169.217,5432,ICMP,27083,0,connection
2026-02-16T21:04:19.336055,192.168.1.35,153.23.30.59,443,TCP,27975,0,connection
2026-02-16T21:04:20.336055,192.168.1.22,209.38.143.92,143,TCP,39984,0,connection
2026-02-16T21:04:20.336055,192.168.1.18,117.152.251.51,143,UDP,4911,0,connection
2026-02-16T21:04:24.336055,192.168.1.39,46.51.171.134,993,UDP,28399,0,connection
2026-02-16T21:05:10.336055,192.168.1.44,90.242.158.244,22,TCP,28152,0,connection
2026-02-16T21:05:35.336055,192.168.1.16,56.185.247.188,25,UDP,22378,0,connection
2026-02-16T21:05:35.336055,192.168.1.40,171.6.85.200,22,UDP,38955,0,connection
2026-02-16T21:05:57.336055,192.168.1.25,131.111.150.219,25,UDP,20356,0,connection
2026-02-16T21:06:01.336055,192.168.1.14,101.101.144.53,22,TCP,22838,0,connection
2026-02-16T21:06:13.336055,192.168.1.31,158.125.218.253,443,ICMP,30645,0,connection
2026-02-16T21:06:15.336055,192.168.1.23,132.47.219.208,53,UDP,5010,0,connection
2026-02-16T21:06:49.336055,192.168.1.7,174.6.224.109,443,UDP,1535,0,connection
2026-02-16T21:07:00.336055,192.168.1.2,186.247.187.75,25,ICMP,718,0,connection
2026-02-16T21:07:19.336055,192.168.1.4,131.111.150.219,6379,TCP,17844,0,connection
2026-02-16T21:07:26.336055,192.168.1.9,209.255.64.126,3306,ICMP,16556,0,connection
2026-02-16T21:07:28.336055,192.168.1.21,57.109.16.57,995,TCP,42132,0,connection
2026-02-16T21:07:46.336055,192.168.1.42,126.20.137.102,6379,ICMP,31504,0,connection
2026-02-16T21:07:47.336055,192.168.1.22,101.101.144.53,25,TCP,47800,0,connection
2026-02-16T21:07:53.336055,192.168.1.36,67.12.218.207,110,UDP,36795,0,connection
2026-02-16T21:07:53.336055,192.168.1.10,219.192.84.43,143,TCP,3879,0,connection
2026-02-16T21:08:02.336055,192.168.1.24,163.130.157.0,993,TCP,15494,0,connection
2026-02-16T21:08:17.336055,192.168.1.4,174.6.224.109,993,TCP,46224,0,connection
2026-02-16T21:08:27.336055,192.168.1.42,40.98.137.199,6379,TCP,6624,0,connection
2026-02-16T21:08:32.336055,192.168.1.17,64.238.54.71,110,UDP,43999,0,connection
2026-02-16T21:08:52.336055,192.168.1.10,98.86.231.97,6379,TCP,35759,0,connection
2026-02-16T21:09:03.336055,192.168.1.7,151.213.34.158,993,ICMP,22547,0,connection
2026-02-16T21:09:15.336055,192.168.1.11,64.48.49.181,22,ICMP,695,0,connection
2026-02-16T21:09:24.336055,192.168.1.15,40.98.137.199,25,UDP,3403,0,connection
2026-02-16T21:09:35.336055,192.168.1.33,62.226.246.239,110,ICMP,41328,0,connection
2026-02-16T21:09:38.336055,192.168.1.46,28.204.74.29,993,TCP,14928,0,connection
2026-02-16T21:09:43.336055,192.168.1.15,175.61.161.216,995,UDP,19541,0,connection
2026-02-16T21:10:13.336055,192.168.1.41,131.111.150.219,110,ICMP,17163,0,connection
2026-02-16T21:10:18.336055,192.168.1.3,74.87.118.227,443,ICMP,2406,0,connection
2026-02-16T21:10:18.336055,192.168.1.11,169.38.97.105,25,ICMP,21240,0,connection
2026-02-16T21:10:28.336055,192.168.1.17,37.54.41.35,53,TCP,806,0,connection
2026-02-16T21:10:46.336055,192.168.1.19,161.80.241.241,993,ICMP,1586,0,connection
2026-02-16T21:10:55.336055,192.168.1.37,74.87.118.227,110,UDP,35194,0,connection
2026-02-16T21:11:02.336055,192.168.1.9,24.68.192.14,53,UDP,35342,0,connection
2026-02-16T21:11:21.336055,192.168.1.23,40.98.137.199,80,ICMP,7973,0,connection
2026-02-16T21:11:24.336055,192.168.1.41,168.101.82.211,443,ICMP,48729,0,connection
2026-02-16T21:11:25.336055,192.168.1.18,163.49.235.155,22,ICMP,42493,0,connection
2026-02-16T21:11:50.336055,192.168.1.2,171.6.85.200,993,UDP,28724,0,connection
2026-02-16T21:12:02.336055,192.168.1.26,116.182.148.154,143,UDP,23085,0,connection
2026-02-16T21:12:06.336055,192.168.1.7,178.104.59.160,80,TCP,20150,0,connection
2026-02-16T21:12:20.336055,192.168.1.46,86.129.52.109,3306,TCP,114,0,connection
2026-02-16T21:12:20.336055,192.168.1.24,64.238.54.71,110,ICMP,14660,0,connection
2026-02-16T21:12:42.336055,192.168.1.34,100.153.38.11,143,TCP,17745,0,connection
2026-02-16T21:12:50.336055,192.168.1.41,64.48.49.181,3306,ICMP,23832,0,connection
2026-02-16T21:12:58.336055,192.168.1.9,24.187.222.12,3306,ICMP,15027,0,connection
2026-02-16T21:13:07.336055,192.168.1.13,28.204.74.29,995,UDP,15131,0,connection
2026-02-16T21:13:08.336055,192.168.1.22,219.192.84.43,53,TCP,1080,0,connection
2026-02-16T21:13:14.336055,192.168.1.22,178.104.59.160,3306,ICMP,15089,0,connection
2026-02-16T21:13:16.336055,192.168.1.13,7.175.189.32,3306,UDP,9395,0,connection
2026-02-16T21:13:31.336055,192.168.1.45,180.158.44.76,110,ICMP,42082,0,connection
2026-02-16T21:13:35.336055,192.168.1.42,196.171.156.139,995,UDP,43026,0,connection
2026-02-16T21:13:57.336055,192.168.1.6,19.178.102.204,110,ICMP,39247,0,connection
2026-02-16T21:14:02.336055,192.168.1.22,57.109.16.57,110,UDP,8102,0,connection
2026-02-16T21:14:06.336055,192.168.1.42,86.129.52.109,25,ICMP,11402,0,connection
2026-02-16T21:14:09.336055,192.168.1.9,106.101.237.229,110,ICMP,40166,0,connection
2026-02-16T21:14:11.336055,192.168.1.43,7.207.231.57,143,ICMP,39603,0,connection
2026-02-16T21:14:18.336055,192.168.1.34,45.123.232.52,110,UDP,22778,0,connection
2026-02-16T21:14:20.336055,192.168.1.5,126.20.137.102,25,ICMP,34227,0,connection
2026-02-16T21:14:31.336055,192.168.1.12,118.45.37.235,22,UDP,16018,0,connection
2026-02-16T21:14:44.336055,192.168.1.28,169.225.14.174,25,TCP,36059,0,connection
2026-02-16T21:14:44.336055,192.168.1.42,62.226.246.239,143,UDP,23131,0,connection
2026-02-16T21:14:57.336055,192.168.1.46,131.111.150.219,80,UDP,41002,0,connection
2026-02-16T21:15:12.336055,192.168.1.45,28.204.74.29,6379,ICMP,41657,0,connection
2026-02-16T21:15:26.336055,192.168.1.11,72.174.197.108,143,UDP,14603,0,connection
2026-02-16T21:15:28.336055,192.168.1.45,90.242.158.244,22,UDP,39697,0,connection
2026-02-16T21:16:12.336055,192.168.1.48,134.213.221.155,53,UDP,49522,0,connection
2026-02-16T21:16:13.336055,192.168.1.35,62.226.246.239,995,TCP,29557,0,connection
2026-02-16T21:16:34.336055,192.168.1.8,186.247.187.75,22,TCP,39322,0,connection
2026-02-16T21:16:35.336055,192.168.1.39,81.144.167.53,443,ICMP,3455,0,connection
2026-02-16T21:16:55.336055,192.168.1.38,115.255.250.222,6379,TCP,40311,0,connection
2026-02-16T21:16:59.336055,192.168.1.5,103.14.245.139,80,TCP,8774,0,connection
2026-02-16T21:17:08.336055,192.168.1.12,7.175.189.32,3306,TCP,6755,0,connection
2026-02-16T21:17:13.336055,192.168.1.17,49.53.217.151,5432,ICMP,9816,0,connection
2026-02-16T21:17:17.336055,192.168.1.40,50.144.187.117,993,ICMP,20278,0,connection
2026-02-16T21:17:23.336055,192.168.1.5,128.147.80.209,143,ICMP,22553,0,connection
2026-02-16T21:17:33.336055,192.168.1.32,161.80.241.241,80,UDP,746,0,connection
2026-02-16T21:17:41.336055,192.168.1.34,163.49.235.155,110,UDP,36811,0,connection
2026-02-16T21:17:41.336055,192.168.1.28,186.247.187.75,993,ICMP,15489,0,connection
2026-02-16T21:17:56.336055,192.168.1.17,57.113.154.237,25,ICMP,46468,0,connection
2026-02-16T21:18:09.336055,192.168.1.34,7.207.231.57,53,ICMP,18715,0,connection
2026-02-16T21:18:10.336055,192.168.1.24,93.195.72.78,3306,TCP,16657,0,connection
2026-02-16T21:18:29.336055,192.168.1.47,55.173.21.28,25,TCP,19181,0,connection
2026-02-16T21:18:35.336055,192.168.1.14,66.94.65.84,80,ICMP,24657,0,connection
2026-02-16T21:18:41.336055,192.168.1.46,168.101.82.211,3306,UDP,10858,0,connection
2026-02-16T21:18:42.336055,192.168.1.30,72.174.197.108,6379,TCP,10071,0,connection
2026-02-16T21:18:42.336055,192.168.1.40,57.113.154.237,22,UDP,48461,0,connection
2026-02-16T21:19:01.336055,192.168.1.12,55.173.21.28,5432,TCP,34259,0,connection
2026-02-16T21:19:06.336055,192.168.1.6,64.48.49.181,25,TCP,12427,0,connection
2026-02-16T21:19:14.336055,192.168.1.25,46.15.49.0,53,TCP,14121,0,connection
2026-02-16T21:19:15.336055,192.168.1.21,51.227.52.16,143,ICMP,10449,0,connection
2026-02-16T21:19:21.336055,192.168.1.28,145.254.251.209,143,ICMP,28317,0,connection
2026-02-16T21:19:56.336055,192.168.1.27,28.204.74.29,22,ICMP,20111,0,connection
2026-02-16T21:19:57.336055,192.168.1.37,67.12.218.207,22,TCP,36611,0,connection
2026-02-16T21:20:11.336055,192.168.1.2,117.152.251.51,443,TCP,47925,0,connection
2026-02-16T21:20:21.336055,192.168.1.25,81.144.167.53,5432,ICMP,8358,0,connection
2026-02-16T21:20:21.336055,192.168.1.18,117.152.251.51,993,TCP,34725,0,connection
2026-02-16T21:20:37.336055,192.168.1.49,202.105.169.129,993,TCP,40687,0,connection
2026-02-16T21:20:39.336055,192.168.1.20,23.194.217.19,5432,ICMP,2627,0,connection
2026-02-16T21:20:42.336055,192.168.1.33,97.154.249.150,143,ICMP,14819,0,connection
2026-02-16T21:20:44.336055,192.168.1.23,81.144.167.53,995,UDP,5999,0,connection
2026-02-16T21:20:50.336055,192.168.1.13,147.143.143.25,80,ICMP,15331,0,connection
2026-02-16T21:21:01.336055,192.168.1.11,219.241.216.121,995,UDP,32519,0,connection
2026-02-16T21:21:10.336055,192.168.1.10,209.255.64.126,22,UDP,38779,0,connection
2026-02-16T21:21:14.336055,192.168.1.41,81.98.13.136,110,UDP,26007,0,connection
2026-02-16T21:21:15.336055,192.168.1.34,86.129.52.109,995,UDP,21373,0,connection
2026-02-16T21:21:34.336055,192.168.1.6,169.38.97.105,25,TCP,37538,0,connection
2026-02-16T21:21:42.336055,192.168.1.5,40.98.137.199,25,UDP,31678,0,connection
2026-02-16T21:21:42.336055,192.168.1.11,209.255.64.126,22,UDP,3914,0,connection
2026-02-16T21:21:47.336055,192.168.1.45,23.194.217.19,22,TCP,49512,0,connection
2026-02-16T21:21:57.336055,192.168.1.46,175.61.161.216,80,UDP,26305,0,connection
2026-02-16T21:22:02.336055,192.168.1.11,174.6.224.109,443,TCP,24163,0,connection
2026-02-16T21:22:28.336055,192.168.1.8,64.48.49.181,6379,TCP,44327,0,connection
2026-02-16T21:22:34.336055,192.168.1.39,81.204.169.217,110,TCP,25542,0,connection
2026-02-16T21:22:49.336055,192.168.1.30,46.179.20.68,110,UDP,27406,0,connection
2026-02-16T21:23:03.336055,192.168.1.25,105.218.96.209,25,UDP,6810,0,connection
2026-02-16T21:23:11.336055,192.168.1.30,202.105.169.129,5432,ICMP,42922,0,connection
2026-02-16T21:23:11.336055,192.168.1.14,105.218.96.209,80,UDP,25498,0,connection
2026-02-16T21:23:25.336055,192.168.1.45,163.130.157.0,993,UDP,26494,0,connection
2026-02-16T21:23:33.336055,192.168.1.3,163.49.235.155,443,TCP,38376,0,connection
2026-02-16T21:24:06.336055,192.168.1.45,59.35.170.123,80,ICMP,10474,0,connection
2026-02-16T21:24:07.336055,192.168.1.35,72.174.197.108,443,UDP,21153,0,connection
2026-02-16T21:24:42.336055,192.168.1.5,28.204.74.29,993,UDP,46321,0,connection
2026-02-16T21:24:44.336055,192.168.1.40,100.153.38.11,5432,TCP,38619,0,connection
2026-02-16T21:24:47.336055,192.168.1.12,163.130.157.0,6379,TCP,4964,0,connection
2026-02-16T21:24:53.336055,192.168.1.43,210.42.121.82,993,UDP,7009,0,connection
2026-02-16T21:25:00.336055,192.168.1.12,46.179.20.68,443,ICMP,48106,0,connection
2026-02-16T21:25:03.336055,192.168.1.17,192.49.144.58,110,TCP,36381,0,connection
2026-02-16T21:25:05.336055,192.168.1.40,46.179.20.68,5432,ICMP,20757,0,connection
2026-02-16T21:25:08.336055,192.168.1.26,86.129.52.109,22,ICMP,10200,0,connection
2026-02-16T21:25:13.336055,192.168.1.32,116.182.148.154,80,UDP,49436,0,connection
2026-02-16T21:25:14.336055,192.168.1.42,171.6.85.200,80,TCP,197,0,connection
2026-02-16T21:25:17.336055,192.168.1.22,209.255.64.126,5432,ICMP,38256,0,connection
2026-02-16T21:25:19.336055,192.168.1.9,98.86.231.97,995,UDP,15876,0,connection
2026-02-16T21:25:22.336055,192.168.1.13,86.193.82.21,110,ICMP,30749,0,connection
2026-02-16T21:25:24.336055,192.168.1.5,56.185.247.188,443,TCP,20134,0,connection
2026-02-16T21:25:31.336055,192.168.1.12,147.143.143.25,995,UDP,44251,0,connection
2026-02-16T21:25:54.336055,192.168.1.28,67.12.218.207,25,TCP,26604,0,connection
2026-02-16T21:26:01.336055,192.168.1.46,45.123.232.52,443,UDP,31282,0,connection
2026-02-16T21:26:05.336055,192.168.1.5,49.53.217.151,443,TCP,12205,0,connection
2026-02-16T21:26:06.336055,192.168.1.39,174.6.224.109,5432,TCP,44633,0,connection
2026-02-16T21:26:09.336055,192.168.1.13,54.254.210.125,53,ICMP,26936,0,connection
2026-02-16T21:26:13.336055,192.168.1.46,117.152.251.51,5432,UDP,31745,0,connection
2026-02-16T21:26:22.336055,192.168.1.44,131.111.150.219,993,ICMP,23408,0,connection
2026-02-16T21:26:23.336055,192.168.1.34,163.49.235.155,25,UDP,7848,0,connection
2026-02-16T21:26:35.336055,192.168.1.10,64.48.49.181,443,ICMP,12109,0,connection
2026-02-16T21:26:45.336055,192.168.1.41,210.42.121.82,3306,ICMP,13051,0,connection
2026-02-16T21:26:47.336055,192.168.1.12,7.175.189.32,53,UDP,3420,0,connection
2026-02-16T21:27:05.336055,192.168.1.13,128.147.80.209,995,UDP,3232,0,connection
2026-02-16T21:27:14.336055,192.168.1.34,100.153.38.11,80,TCP,18166,0,connection
2026-02-16T21:27:15.336055,192.168.1.3,23.194.217.19,993,TCP,40644,0,connection
2026-02-16T21:27:17.336055,192.168.1.28,106.101.237.229,995,TCP,15026,0,connection
2026-02-16T21:27:46.336055,192.168.1.37,36.188.249.173,3306,UDP,7074,0,connection
2026-02-16T21:28:06.336055,192.168.1.42,97.154.249.150,110,ICMP,40954,0,connection
2026-02-16T21:28:15.336055,192.168.1.38,151.213.34.158,5432,UDP,30905,0,connection
2026-02-16T21:28:15.336055,192.168.1.49,97.154.249.150,80,ICMP,33384,0,connection
2026-02-16T21:28:16.336055,192.168.1.10,180.65.20.180,5432,TCP,4883,0,connection
2026-02-16T21:28:35.336055,192.168.1.21,37.54.41.35,993,ICMP,16496,0,connection
2026-02-16T21:28:50.336055,192.168.1.22,164.148.60.106,25,ICMP,42211,0,connection
2026-02-16T21:29:10.336055,192.168.1.12,66.94.65.84,995,TCP,21625,0,connection
2026-02-16T21:29:11.336055,192.168.1.21,175.61.161.216,22,TCP,27514,0,connection
2026-02-16T21:29:27.336055,192.168.1.16,81.144.167.53,5432,TCP,39673,0,connection
2026-02-16T21:30:01.336055,192.168.1.15,86.193.82.21,22,UDP,18237,0,connection
2026-02-16T21:30:12.336055,192.168.1.40,64.190.28.148,443,UDP,15255,0,connection
2026-02-16T21:30:23.336055,192.168.1.48,169.38.97.105,993,ICMP,28483,0,connection
2026-02-16T21:30:24.336055,192.168.1.20,97.154.249.150,3306,UDP,26987,0,connection
2026-02-16T21:30:32.336055,192.168.1.42,57.113.154.237,3306,UDP,20431,0,connection
2026-02-16T21:30:34.336055,192.168.1.46,178.104.59.160,25,TCP,42436,0,connection
2026-02-16T21:30:42.336055,192.168.1.23,74.87.118.227,25,ICMP,5423,0,connection
2026-02-16T21:30:52.336055,192.168.1.19,105.218.96.209,6379,TCP,4875,0,connection
2026-02-16T21:30:53.336055,192.168.1.33,112.134.211.37,80,UDP,12265,0,connection
2026-02-16T21:30:54.336055,192.168.1.35,192.49.144.58,993,UDP,30830,0,connection
2026-02-16T21:31:07.336055,192.168.1.19,50.144.187.117,993,TCP,43306,0,connection
2026-02-16T21:31:12.336055,192.168.1.25,164.148.60.106,995,UDP,9606,0,connection
2026-02-16T21:31:14.336055,192.168.1.44,97.154.249.150,993,UDP,12737,0,connection
2026-02-16T21:31:23.336055,192.168.1.6,145.254.251.209,110,ICMP,39024,0,connection
2026-02-16T21:31:31.336055,192.168.1.26,24.187.222.12,443,TCP,43957,0,connection
2026-02-16T21:32:07.336055,192.168.1.48,219.192.84.43,143,UDP,18304,0,connection
2026-02-16T21:32:14.336055,192.168.1.43,113.139.252.139,110,TCP,14457,0,connection
2026-02-16T21:32:52.336055,192.168.1.48,62.226.246.239,443,UDP,30596,0,connection
2026-02-16T21:33:08.336055,192.168.1.7,196.171.156.139,993,UDP,7301,0,connection
2026-02-16T21:33:29.336055,192.168.1.37,180.65.20.180,80,UDP,10204,0,connection
2026-02-16T21:33:36.336055,192.168.1.48,7.207.231.57,3306,UDP,19103,0,connection
2026-02-16T21:33:42.336055,192.168.1.38,169.225.14.174,3306,ICMP,39577,0,connection
2026-02-16T21:33:50.336055,192.168.1.3,50.144.187.117,80,UDP,44328,0,connection
2026-02-16T21:33:57.336055,192.168.1.47,169.38.97.105,143,ICMP,47695,0,connection
2026-02-16T21:34:02.336055,192.168.1.23,147.242.228.179,25,TCP,46531,0,connection
2026-02-16T21:34:19.336055,192.168.1.37,164.148.60.106,25,UDP,20558,0,connection
2026-02-16T21:34:29.336055,192.168.1.38,202.105.169.129,80,ICMP,24570,0,connection
2026-02-16T21:34:32.336055,192.168.1.45,109.9.5.132,5432,ICMP,139,0,connection
2026-02-16T21:34:37.336055,192.168.1.43,76.122.88.235,6379,UDP,27969,0,connection
2026-02-16T21:34:43.336055,192.168.1.47,198.162.154.46,25,UDP,23732,0,connection
2026-02-16T21:34:47.336055,192.168.1.5,46.179.20.68,995,ICMP,14167,0,connection
2026-02-16T21:34:50.336055,192.168.1.24,134.213.221.155,22,UDP,16122,0,connection
2026-02-16T21:35:00.336055,192.168.1.3,140.214.56.64,443,UDP,13894,0,connection
2026-02-16T21:35:04.336055,192.168.1.43,63.161.220.192,443,TCP,40119,0,connection
2026-02-16T21:35:11.336055,192.168.1.2,115.255.250.222,993,TCP,38445,0,connection
2026-02-16T21:35:30.336055,192.168.1.47,163.49.235.155,53,ICMP,40119,0,connection
2026-02-16T21:35:31.336055,192.168.1.39,178.104.59.160,995,UDP,17853,0,connection
2026-02-16T21:35:41.336055,192.168.1.14,93.195.72.78,995,TCP,26425,0,connection
2026-02-16T21:35:55.336055,192.168.1.46,174.6.224.109,995,UDP,10787,0,connection
2026-02-16T21:35:56.336055,192.168.1.6,161.80.241.241,443,UDP,40027,0,connection
2026-02-16T21:35:57.336055,192.168.1.38,182.152.236.213,22,ICMP,42887,0,connection
2026-02-16T21:35:58.336055,192.168.1.42,171.6.85.200,110,TCP,36728,0,connection
2026-02-16T21:36:04.336055,192.168.1.11,81.98.13.136,5432,UDP,42513,0,connection
2026-02-16T21:36:14.336055,192.168.1.48,164.148.60.106,110,ICMP,17717,0,connection
2026-02-16T21:36:29.336055,192.168.1.21,120.208.7.36,443,ICMP,16162,0,connection
2026-02-16T21:36:29.336055,192.168.1.11,126.20.137.102,6379,UDP,16173,0,connection
2026-02-16T21:36:35.336055,192.168.1.24,24.68.192.14,25,ICMP,18984,0,connection
2026-02-16T21:36:40.336055,192.168.1.11,24.68.192.14,143,UDP,2089,0,connection
2026-02-16T21:36:56.336055,192.168.1.21,161.80.241.241,110,ICMP,31748,0,connection
2026-02-16T21:37:07.336055,192.168.1.42,192.49.144.58,110,TCP,5781,0,connection
2026-02-16T21:37:32.336055,192.168.1.2,153.23.30.59,993,ICMP,38359,0,connection
2026-02-16T21:37:47.336055,192.168.1.32,50.144.187.117,25,UDP,39477,0,connection
2026-02-16T21:37:56.336055,192.168.1.4,112.134.211.37,80,ICMP,23746,0,connection
2026-02-16T21:37:59.336055,192.168.1.15,163.130.157.0,6379,UDP,38860,0,connection
2026-02-16T21:38:00.336055,192.168.1.42,174.6.224.109,995,ICMP,436,0,connection
2026-02-16T21:38:13.336055,192.168.1.24,147.242.228.179,995,UDP,3121,0,connection
2026-02-16T21:38:20.336055,192.168.1.19,209.255.64.126,110,TCP,23787,0,connection
2026-02-16T21:38:31.336055,192.168.1.3,113.139.252.139,53,ICMP,7265,0,connection
2026-02-16T21:38:36.336055,192.168.1.41,24.187.222.12,110,ICMP,44698,0,connection
2026-02-16T21:38:38.336055,192.168.1.28,171.6.85.200,6379,TCP,22256,0,connection
2026-02-16T21:38:55.336055,192.168.1.20,120.125.223.158,22,ICMP,41695,0,connection
2026-02-16T21:38:55.336055,192.168.1.44,180.158.44.76,5432,TCP,6770,0,connection
2026-02-16T21:39:12.336055,192.168.1.21,174.6.224.109,993,TCP,27968,0,connection
2026-02-16T21:39:13.336055,192.168.1.41,105.218.96.209,6379,UDP,42970,0,connection
2026-02-16T21:39:20.336055,192.168.1.25,115.255.250.222,5432,UDP,47417,0,connection
2026-02-16T21:39:20.336055,192.168.1.44,118.45.37.235,110,UDP,13259,0,connection
2026-02-16T21:39:24.336055,192.168.1.36,209.255.64.126,110,UDP,36034,0,connection
2026-02-16T21:39:27.336055,192.168.1.15,81.98.13.136,110,UDP,31397,0,connection
2026-02-16T21:39:43.336055,192.168.1.14,219.241.216.121,53,UDP,23166,0,connection
2026-02-16T21:39:52.336055,192.168.1.23,180.158.44.76,53,ICMP,22367,0,connection
